**absq	**bar	**beat	**b7	**b7
1342	168	2.5	28	33
1344	169	1	27	-33
1346	169	1.5	-27	32
1348	169	2	26	33
1352	170	1	0	0
1356	170	2	28	33
1360	171	1	28	33
1362	171	1.5	28	33
1364	171	2	28	33
1366	171	2.5	28	33
1368	172	1	28	33
1372	172	2	26	31
1374	172	2.5	25	32
1376	173	1	27	-32
1378	173	1.5	26	31
1380	173	2	25	-31
1382	173	2.5	-25	30
1384	174	1	24	31
1392	175	1	0	0
1392	175	1	26	33
1396	175	2	28	33
1398	175	2.5	28	33
1400	176	1	28	33
1402	176	1.5	28	33
1404	176	2	28	33
1408	177	1	28	33
1410	177	1.5	27	32
1412	177	2	26	31
1414	177	2.5	27	32
1416	178	1	28	33
1418	178	1.5	29	34
1422	178	2.5	28	33
1424	179	1	27	-33
1426	179	1.5	-27	32
1428	179	2	26	33
1432	180	1	0	0
1436	180	2	28	33
1438	180	2.5	28	33
1440	181	1	28	33
1442	181	1.5	28	33
1444	181	2	28	33
1448	182	1	28	33
1452	182	2	27	32
1454	182	2.5	26	31
1456	183	1	27	32
1460	183	2	26	33
1464	184	1	28	0
1466	184	1.5	-28	33
1468	184	2	28	33
1470	184	2.5	27	32
1472	185	1	25	30
1474	185	1.5	26	31
1478	185	2.5	27	32
1481	186	1.25	-27	31
1482	186	1.5	26	30
1483	186	1.75	-26	29
1484	186	2	25	30
1488	187	1	24	31
1496	188	1	0	0
1496	188	1	28	33
1498	188	1.5	28	33
1500	188	2	28	33
1502	188	2.5	28	33
1504	189	1	28	33
1508	189	2	27	32
1512	190	1	28	33
1514	190	1.5	29	34
1518	190	2.5	28	33
1520	191	1	27	-33
1522	191	1.5	-27	32
1524	191	2	26	33
1528	192	1	0	0
1532	192	2	28	33
1536	193	1	28	33
1538	193	1.5	28	33
1540	193	2	28	33
1542	193	2.5	28	33
1544	194	1	28	33
1548	194	2	26	31
1550	194	2.5	25	32
1552	195	1	27	-32
1554	195	1.5	26	31
1556	195	2	25	-31
1558	195	2.5	-25	30
1560	196	1	24	31
1568	197	1	0	0
1568	197	1	26	33
1572	197	2	28	33
1576	198	1	28	33
1578	198	1.5	28	33
1580	198	2	28	33
1582	198	2.5	28	33
1584	199	1	28	33
1586	199	1.5	28	33
1588	199	2	28	33
1592	200	1	27	32
1596	200	2	26	31
1598	200	2.5	29	34
1602	201	1.5	28	33
1604	201	2	27	-33
1606	201	2.5	-27	32
1608	202	1	26	33
1612	202	2	0	0
1616	203	1	28	33
1618	203	1.5	28	33
1620	203	2	28	33
1622	203	2.5	28	33
1624	204	1	28	33
1628	204	2	27	32
1630	204	2.5	25	30
1632	205	1	26	31
1634	205	1.5	27	32
1637	205	2.25	26	31
1638	205	2.5	25	30
1639	205	2.75	24	29
1640	206	1	25	30
1644	206	2	24	31
*-	*-	*-	*-	*-
